No.,Time,CO2(ppm),Temperature(°C),Relative Humidity(%RH)
1679, 05/03/22 14:34:47,504,22.3,21.9
1680, 05/03/22 14:39:47,491,22.3,21.7
1681, 05/03/22 14:44:47,475,22.3,21.6
1682, 05/03/22 14:49:47,456,22.3,21.4
1683, 05/03/22 14:54:47,444,22.2,21.2
1684, 05/03/22 14:59:47,436,22.1,21.2
1685, 05/03/22 15:04:47,429,22.1,21.1
1686, 05/03/22 15:09:47,426,22.1,21
1687, 05/03/22 15:14:47,423,22.1,20.8
1688, 05/03/22 15:19:47,421,22.1,20.8
1689, 05/03/22 15:24:47,419,22.1,20.7
1690, 05/03/22 15:29:47,418,22,20.7
1691, 05/03/22 15:34:47,417,22,20.6
1692, 05/03/22 15:39:47,417,22,20.6
1693, 05/03/22 15:44:47,418,22,20.5
1694, 05/03/22 15:49:47,418,22,20.5
1695, 05/03/22 15:54:47,418,22,20.5
1696, 05/03/22 15:59:47,419,22,20.5
1697, 05/03/22 16:04:47,419,22,20.5
1698, 05/03/22 16:09:47,419,22,20.5
1699, 05/03/22 16:14:47,420,22,20.6
1700, 05/03/22 16:19:47,420,22,20.5
1701, 05/03/22 16:24:47,419,22,20.5
1702, 05/03/22 16:29:47,418,22,20.5
1703, 05/03/22 16:34:47,418,22,20.6
1704, 05/03/22 16:39:47,419,22,20.7
1705, 05/03/22 16:44:47,418,22,20.8
1706, 05/03/22 16:49:47,422,22,20.8
1707, 05/03/22 16:54:47,424,22,20.7
1708, 05/03/22 16:59:47,429,22,20.7
1709, 05/03/22 17:04:47,432,22,20.7
1710, 05/03/22 17:09:47,433,22,20.7
1711, 05/03/22 17:14:47,434,22,20.7
1712, 05/03/22 17:19:47,434,22,20.7
1713, 05/03/22 17:24:47,435,22,20.8
1714, 05/03/22 17:29:47,442,22,21
1715, 05/03/22 17:34:47,446,22,21
1716, 05/03/22 17:39:47,450,22,21.1
1717, 05/03/22 17:44:47,438,22,21.1
1718, 05/03/22 17:49:47,430,22,21.1
1719, 05/03/22 17:54:47,425,22,21.1
1720, 05/03/22 17:59:47,422,22,21.2
1721, 05/03/22 18:04:47,420,21.9,21.3
1722, 05/03/22 18:09:47,419,21.9,21.3
1723, 05/03/22 18:14:47,418,21.9,21.3
1724, 05/03/22 18:19:47,416,22,21.3
1725, 05/03/22 18:24:47,416,21.9,21.2
1726, 05/03/22 18:29:47,416,22,21.2
1727, 05/03/22 18:34:47,418,21.9,21.2
1728, 05/03/22 18:39:47,418,22,21.3
1729, 05/03/22 18:44:47,418,21.9,21.5
1730, 05/03/22 18:49:47,417,22,21.7
1731, 05/03/22 18:54:47,418,21.9,21.5
1732, 05/03/22 18:59:47,418,22,21.4
1733, 05/03/22 19:04:47,417,22,21.4
1734, 05/03/22 19:09:47,419,21.9,21.4
1735, 05/03/22 19:14:47,418,21.9,21.5
1736, 05/03/22 19:19:47,418,21.9,21.2
1737, 05/03/22 19:24:47,416,21.9,21.1
1738, 05/03/22 19:29:47,418,21.9,20.8
1739, 05/03/22 19:34:47,419,21.9,20.6
1740, 05/03/22 19:39:47,420,21.9,20.4
1741, 05/03/22 19:44:47,419,21.9,20.2
1742, 05/03/22 19:49:47,416,21.9,20.2
1743, 05/03/22 19:54:47,416,21.8,20.2
1744, 05/03/22 19:59:47,417,21.9,20.4
1745, 05/03/22 20:04:47,419,21.9,20.4
1746, 05/03/22 20:09:47,419,21.9,20.4
1747, 05/03/22 20:14:47,420,21.9,20.4
1748, 05/03/22 20:19:47,420,21.9,20.4
1749, 05/03/22 20:24:47,420,21.9,20.5
1750, 05/03/22 20:29:47,420,21.9,20.5
1751, 05/03/22 20:34:47,420,21.9,20.6
1752, 05/03/22 20:39:47,420,21.9,20.6
1753, 05/03/22 20:44:47,420,21.9,20.6
1754, 05/03/22 20:49:47,421,21.9,20.7
1755, 05/03/22 20:54:47,420,21.9,20.7
1756, 05/03/22 20:59:47,421,21.9,20.7
1757, 05/03/22 21:04:47,420,21.8,20.7
1758, 05/03/22 21:09:47,421,21.9,20.7
1759, 05/03/22 21:14:47,420,21.9,20.8
1760, 05/03/22 21:19:47,420,21.9,20.8
1761, 05/03/22 21:24:47,420,21.9,20.8
1762, 05/03/22 21:29:47,421,21.8,20.9
1763, 05/03/22 21:34:47,421,21.8,20.9
1764, 05/03/22 21:39:47,421,21.8,20.9
1765, 05/03/22 21:44:47,420,21.8,21
1766, 05/03/22 21:49:47,421,21.8,21
1767, 05/03/22 21:54:47,419,21.8,21
1768, 05/03/22 21:59:47,421,21.8,21
1769, 05/03/22 22:04:47,421,21.8,21
1770, 05/03/22 22:09:47,420,21.8,21
1771, 05/03/22 22:14:47,420,21.8,21
1772, 05/03/22 22:19:47,420,21.8,21.1
1773, 05/03/22 22:24:47,420,21.9,21.1
1774, 05/03/22 22:29:47,421,21.9,21.1
1775, 05/03/22 22:34:47,420,21.9,21.1
1776, 05/03/22 22:39:47,420,21.9,21.1
1777, 05/03/22 22:44:47,420,21.9,21.1
1778, 05/03/22 22:49:47,420,21.9,21.1
1779, 05/03/22 22:54:47,420,21.9,21.2
1780, 05/03/22 22:59:47,419,21.8,21.2
1781, 05/03/22 23:04:47,420,21.9,21.2
1782, 05/03/22 23:09:47,419,21.9,21.2
1783, 05/03/22 23:14:47,420,21.9,21.2
1784, 05/03/22 23:19:47,419,21.9,21.2
1785, 05/03/22 23:24:47,420,21.9,21.2
1786, 05/03/22 23:29:47,419,21.9,21.2
1787, 05/03/22 23:34:47,420,21.9,21.3
1788, 05/03/22 23:39:47,420,21.9,21.3
1789, 05/03/22 23:44:47,419,21.9,21.3
1790, 05/03/22 23:49:47,419,21.9,21.3
1791, 05/03/22 23:54:47,419,21.9,21.4
1792, 05/03/22 23:59:47,419,21.9,21.3
1793, 05/04/22 00:04:47,418,21.9,21.4
1794, 05/04/22 00:09:47,417,21.9,21.4
1795, 05/04/22 00:14:47,418,21.9,21.4
1796, 05/04/22 00:19:47,418,21.9,21.5
1797, 05/04/22 00:24:47,418,21.9,21.4
1798, 05/04/22 00:29:47,419,21.9,21.4
1799, 05/04/22 00:34:47,418,21.9,21.5
1800, 05/04/22 00:39:47,419,21.9,21.5
1801, 05/04/22 00:44:47,418,21.9,21.4
1802, 05/04/22 00:49:47,418,21.9,21.5
1803, 05/04/22 00:54:47,417,21.9,21.5
1804, 05/04/22 00:59:47,417,21.9,21.5
1805, 05/04/22 01:04:47,417,21.9,21.5
1806, 05/04/22 01:09:47,418,21.9,21.6
1807, 05/04/22 01:14:47,418,21.9,21.5
1808, 05/04/22 01:19:47,418,21.9,21.5
1809, 05/04/22 01:24:47,418,22,21.5
1810, 05/04/22 01:29:47,418,21.9,21.6
1811, 05/04/22 01:34:47,417,21.9,21.6
1812, 05/04/22 01:39:47,418,21.9,21.6
1813, 05/04/22 01:44:47,417,21.9,21.6
1814, 05/04/22 01:49:47,418,21.9,21.6
1815, 05/04/22 01:54:47,419,21.9,21.7
1816, 05/04/22 01:59:47,419,21.9,21.6
1817, 05/04/22 02:04:47,419,21.9,21.6
1818, 05/04/22 02:09:47,419,22,21.6
1819, 05/04/22 02:14:47,419,21.9,21.6
1820, 05/04/22 02:19:47,418,21.9,21.7
1821, 05/04/22 02:24:47,418,21.9,21.7
1822, 05/04/22 02:29:47,417,21.9,21.7
1823, 05/04/22 02:34:47,419,21.9,21.8
1824, 05/04/22 02:39:47,418,21.9,21.7
1825, 05/04/22 02:44:47,419,21.9,21.7
1826, 05/04/22 02:49:47,420,21.9,21.7
1827, 05/04/22 02:54:47,418,21.9,21.7
1828, 05/04/22 02:59:47,418,21.9,21.7
1829, 05/04/22 03:04:47,418,21.9,21.8
1830, 05/04/22 03:09:47,417,21.9,21.8
1831, 05/04/22 03:14:47,417,21.9,21.8
1832, 05/04/22 03:19:47,417,21.9,21.8
1833, 05/04/22 03:24:47,418,21.9,21.8
1834, 05/04/22 03:29:47,417,21.9,21.8
1835, 05/04/22 03:34:47,417,21.9,21.7
1836, 05/04/22 03:39:47,417,21.9,21.8
1837, 05/04/22 03:44:47,417,21.9,21.9
1838, 05/04/22 03:49:47,418,21.9,21.9
1839, 05/04/22 03:54:47,418,21.9,21.9
1840, 05/04/22 03:59:47,418,21.9,21.9
1841, 05/04/22 04:04:47,417,21.9,21.9
1842, 05/04/22 04:09:47,415,21.9,21.9
1843, 05/04/22 04:14:47,416,21.9,22
1844, 05/04/22 04:19:47,417,21.9,21.9
1845, 05/04/22 04:24:47,417,21.9,21.9
1846, 05/04/22 04:29:47,416,21.9,22
1847, 05/04/22 04:34:47,416,21.9,21.9
1848, 05/04/22 04:39:47,416,21.9,21.9
1849, 05/04/22 04:44:47,415,21.9,22
1850, 05/04/22 04:49:47,416,21.9,22
1851, 05/04/22 04:54:47,415,21.9,22
1852, 05/04/22 04:59:47,416,21.9,22
1853, 05/04/22 05:04:47,417,21.9,22
1854, 05/04/22 05:09:47,415,22,22
1855, 05/04/22 05:14:47,416,21.9,22
1856, 05/04/22 05:19:47,416,21.9,22
1857, 05/04/22 05:24:47,416,21.9,22.1
1858, 05/04/22 05:29:47,416,21.9,22
1859, 05/04/22 05:34:47,416,21.9,22
1860, 05/04/22 05:39:47,415,21.9,22
1861, 05/04/22 05:44:47,416,21.9,22.1
1862, 05/04/22 05:49:47,416,21.9,22.1
1863, 05/04/22 05:54:47,415,21.9,22
1864, 05/04/22 05:59:47,416,21.9,22
1865, 05/04/22 06:04:47,416,21.9,22
1866, 05/04/22 06:09:47,416,21.9,22
1867, 05/04/22 06:14:47,416,21.9,22.1
1868, 05/04/22 06:19:47,416,21.9,22.1
1869, 05/04/22 06:24:47,415,21.9,22.2
1870, 05/04/22 06:29:47,423,21.9,22.3
1871, 05/04/22 06:34:47,424,22,22.2
1872, 05/04/22 06:39:47,423,21.9,22.2
1873, 05/04/22 06:44:47,421,22,22.3
1874, 05/04/22 06:49:47,422,21.9,22.4
1875, 05/04/22 06:54:47,423,21.9,22.3
1876, 05/04/22 06:59:47,423,21.9,22.3
1877, 05/04/22 07:04:47,423,21.9,22.4
1878, 05/04/22 07:09:47,421,21.9,22.3
1879, 05/04/22 07:14:47,419,21.8,22.5
1880, 05/04/22 07:19:47,418,21.7,22.6
1881, 05/04/22 07:24:47,418,21.7,22.7
1882, 05/04/22 07:29:47,418,21.8,22.7
1883, 05/04/22 07:34:47,417,21.8,22.8
1884, 05/04/22 07:39:47,417,21.8,22.8
1885, 05/04/22 07:44:47,418,21.8,22.9
1886, 05/04/22 07:49:47,417,21.8,22.9
1887, 05/04/22 07:54:47,416,21.8,22.9
1888, 05/04/22 07:59:47,416,21.8,22.9
1889, 05/04/22 08:04:47,415,21.8,22.9
1890, 05/04/22 08:09:47,414,21.8,22.8
1891, 05/04/22 08:14:47,415,21.8,22.8
1892, 05/04/22 08:19:47,414,21.8,22.7
1893, 05/04/22 08:24:47,414,21.8,22.7
1894, 05/04/22 08:29:47,414,21.8,22.7
1895, 05/04/22 08:34:47,414,21.8,22.6
1896, 05/04/22 08:39:47,415,21.8,22.6
1897, 05/04/22 08:44:47,414,21.8,22.6
1898, 05/04/22 08:49:47,414,21.8,22.6
1899, 05/04/22 08:54:47,414,21.8,22.6
1900, 05/04/22 08:59:47,413,21.8,22.5
1901, 05/04/22 09:04:47,414,21.7,22.5
1902, 05/04/22 09:09:47,415,21.8,22.7
1903, 05/04/22 09:14:47,415,21.8,22.5
1904, 05/04/22 09:19:47,415,21.8,22.4
1905, 05/04/22 09:24:47,416,21.8,22.2
1906, 05/04/22 09:29:47,415,21.8,22.2
1907, 05/04/22 09:34:47,416,21.8,22.4
1908, 05/04/22 09:39:47,417,21.8,22.5
1909, 05/04/22 09:44:47,417,21.8,22.6
1910, 05/04/22 09:49:47,420,21.8,22.5
1911, 05/04/22 09:54:47,418,21.8,22.4
1912, 05/04/22 09:59:47,420,21.8,22.3
1913, 05/04/22 10:04:47,421,21.8,22.3
1914, 05/04/22 10:09:47,421,21.8,22.2
1915, 05/04/22 10:14:47,422,21.8,22.3
1916, 05/04/22 10:19:47,422,21.8,22.4
1917, 05/04/22 10:24:47,423,21.8,22.3
1918, 05/04/22 10:29:47,420,21.9,22.5
1919, 05/04/22 10:34:47,422,21.9,22.4
1920, 05/04/22 10:39:47,425,21.8,22.4
1921, 05/04/22 10:44:47,426,21.8,22.4
1922, 05/04/22 10:49:47,427,21.9,22.4
1923, 05/04/22 10:54:47,426,21.8,22.3
1924, 05/04/22 10:59:47,426,21.8,22.2
1925, 05/04/22 11:04:47,426,21.8,22.1
1926, 05/04/22 11:09:47,427,21.8,22.2
1927, 05/04/22 11:14:47,430,21.8,22.2
1928, 05/04/22 11:19:47,429,21.9,22
1929, 05/04/22 11:24:47,428,21.9,21.9
1930, 05/04/22 11:29:47,427,21.9,21.8
1931, 05/04/22 11:34:47,426,21.9,21.3
1932, 05/04/22 11:39:47,425,21.8,21.3
1933, 05/04/22 11:44:47,424,21.8,21.2
1934, 05/04/22 11:49:47,426,21.9,21.3
1935, 05/04/22 11:54:47,425,21.8,21.3
1936, 05/04/22 11:59:47,425,21.8,21.2
1937, 05/04/22 12:04:47,426,21.8,21.2
1938, 05/04/22 12:09:47,427,21.8,20.9
1939, 05/04/22 12:14:47,427,21.9,20.9
1940, 05/04/22 12:19:47,427,21.8,20.9
1941, 05/04/22 12:24:47,427,21.9,20.5
1942, 05/04/22 12:29:47,426,21.8,20.2
1943, 05/04/22 12:34:47,428,21.8,20
1944, 05/04/22 12:39:47,427,21.8,19.9
1945, 05/04/22 12:44:47,425,21.8,19.6
1946, 05/04/22 12:49:47,426,21.8,19.3
1947, 05/04/22 12:54:47,435,21.8,19.2
1948, 05/04/22 12:59:47,446,21.8,19.2
1949, 05/04/22 13:04:47,450,21.9,19.1
1950, 05/04/22 13:09:47,457,21.9,19.1
1951, 05/04/22 13:14:47,458,22,18.9
1952, 05/04/22 13:19:47,463,22,18.9
1953, 05/04/22 13:24:47,465,22,18.7
1954, 05/04/22 13:29:47,467,22.1,18.5
1955, 05/04/22 13:34:47,466,22.1,18.3
1956, 05/04/22 13:39:47,466,22.1,18.1
1957, 05/04/22 13:44:47,468,22.1,17.9
1958, 05/04/22 13:49:47,471,22.1,17.9
1959, 05/04/22 13:54:47,483,22.1,17.8
1960, 05/04/22 13:59:47,481,22.1,17.5
1961, 05/04/22 14:04:47,462,22.1,17.2
1962, 05/04/22 14:09:47,449,22,17.2
1963, 05/04/22 14:14:47,441,21.9,17.1
1964, 05/04/22 14:19:47,435,21.9,16.8
1965, 05/04/22 14:24:47,431,21.9,16.7
1966, 05/04/22 14:29:47,428,22,16.4
1967, 05/04/22 14:34:47,424,22,16.2
1968, 05/04/22 14:39:47,423,22,16.3
1969, 05/04/22 14:44:47,423,21.9,16.2
1970, 05/04/22 14:49:47,422,21.9,16.2
1971, 05/04/22 14:54:47,421,22,16.1
1972, 05/04/22 14:59:47,421,21.9,16.1
1973, 05/04/22 15:04:47,419,22,16.1
1974, 05/04/22 15:09:47,421,21.9,16.2
1975, 05/04/22 15:14:47,420,22,16.2
1976, 05/04/22 15:19:47,419,22,16.3
1977, 05/04/22 15:24:47,419,22,16.4
1978, 05/04/22 15:29:47,420,21.9,16.5
1979, 05/04/22 15:34:47,418,22,16.5
1980, 05/04/22 15:39:47,420,22,16.4
1981, 05/04/22 15:44:47,420,21.9,16.4
1982, 05/04/22 15:49:47,418,21.9,16.5
1983, 05/04/22 15:54:47,419,22,16.5
1984, 05/04/22 15:59:47,420,22,16.6
1985, 05/04/22 16:04:47,420,22,16.6
1986, 05/04/22 16:09:47,419,21.9,16.5
1987, 05/04/22 16:14:47,418,22,16.6
1988, 05/04/22 16:19:47,452,22.1,16.8
1989, 05/04/22 16:24:47,475,22.2,16.7
1990, 05/04/22 16:29:47,487,22.3,16.7
1991, 05/04/22 16:34:47,505,22.4,17
1992, 05/04/22 16:39:47,518,22.5,17.1
1993, 05/04/22 16:44:47,529,22.5,17
1994, 05/04/22 16:49:47,518,22.6,16.9
1995, 05/04/22 16:54:47,509,22.6,16.7
1996, 05/04/22 16:59:47,515,22.6,16.9
1997, 05/04/22 17:04:47,536,22.7,16.9
1998, 05/04/22 17:09:47,538,22.7,16.9
1999, 05/04/22 17:14:47,543,22.8,17
2000, 05/04/22 17:19:47,549,22.8,17.2
2001, 05/04/22 17:24:47,546,22.8,17.2
2002, 05/04/22 17:29:47,533,22.9,17.1
2003, 05/04/22 17:34:47,527,22.8,17
2004, 05/04/22 17:39:47,529,22.9,17.1
2005, 05/04/22 17:44:47,538,22.9,17.3
2006, 05/04/22 17:49:47,551,22.9,16.9
2007, 05/04/22 17:54:47,505,22.8,16.4
2008, 05/04/22 17:59:47,479,22.6,16.2
2009, 05/04/22 18:04:47,461,22.5,15.9
2010, 05/04/22 18:09:47,449,22.5,15.6
2011, 05/04/22 18:14:47,438,22.4,15.4
2012, 05/04/22 18:19:47,434,22.5,15.4
2013, 05/04/22 18:24:47,429,22.5,15.4
2014, 05/04/22 18:29:47,427,22.5,15.4
2015, 05/04/22 18:34:47,425,22.4,15.3
2016, 05/04/22 18:39:47,422,22.3,15.5
2017, 05/04/22 18:44:47,421,22.3,15.5
2018, 05/04/22 18:49:47,421,22.4,15.6
2019, 05/04/22 18:54:47,421,22.3,15.5
2020, 05/04/22 18:59:47,420,22.4,15.6
2021, 05/04/22 19:04:47,421,22.4,15.5
2022, 05/04/22 19:09:47,419,22.4,15.5
2023, 05/04/22 19:14:47,419,22.4,15.4
2024, 05/04/22 19:19:47,418,22.4,15.4
2025, 05/04/22 19:24:47,418,22.4,15.4
2026, 05/04/22 19:29:47,417,22.4,15.5
2027, 05/04/22 19:34:47,417,22.4,15.4
2028, 05/04/22 19:39:47,418,22.4,15.3
2029, 05/04/22 19:44:47,417,22.4,15.1
2030, 05/04/22 19:49:47,418,22.4,15.1
2031, 05/04/22 19:54:47,417,22.4,15.2
2032, 05/04/22 19:59:47,418,22.4,15.1
2033, 05/04/22 20:04:47,417,22.4,15.1
2034, 05/04/22 20:09:47,418,22.4,15.1
2035, 05/04/22 20:14:47,418,22.4,15.3
2036, 05/04/22 20:19:47,418,22.4,15.3
2037, 05/04/22 20:24:47,417,22.4,15.3
2038, 05/04/22 20:29:47,417,22.4,15.3
2039, 05/04/22 20:34:47,418,22.3,15.4
2040, 05/04/22 20:39:47,418,22.3,15.5
2041, 05/04/22 20:44:47,418,22.3,15.6
2042, 05/04/22 20:49:47,418,22.3,15.7
2043, 05/04/22 20:54:47,417,22.3,15.7
2044, 05/04/22 20:59:47,417,22.3,15.7
2045, 05/04/22 21:04:47,417,22.3,15.7
2046, 05/04/22 21:09:47,417,22.3,15.8
2047, 05/04/22 21:14:47,418,22.2,16
2048, 05/04/22 21:19:47,419,22.2,16
2049, 05/04/22 21:24:47,417,22.2,16
2050, 05/04/22 21:29:47,418,22.2,16.1
2051, 05/04/22 21:34:47,417,22.3,16
2052, 05/04/22 21:39:47,417,22.3,16.1
2053, 05/04/22 21:44:47,418,22.3,16.1
2054, 05/04/22 21:49:47,417,22.3,16.1
2055, 05/04/22 21:54:47,417,22.2,16.2
2056, 05/04/22 21:59:47,418,22.2,16.3
2057, 05/04/22 22:04:47,418,22.2,16.4
2058, 05/04/22 22:09:47,417,22.2,16.4
2059, 05/04/22 22:14:47,417,22.2,16.4
2060, 05/04/22 22:19:47,416,22.2,16.4
2061, 05/04/22 22:24:47,416,22.1,16.5
2062, 05/04/22 22:29:47,416,22.1,16.5
2063, 05/04/22 22:34:47,417,22.1,16.6
2064, 05/04/22 22:39:47,417,22.1,16.6
2065, 05/04/22 22:44:47,417,22.1,16.7
2066, 05/04/22 22:49:47,417,22.1,16.7
2067, 05/04/22 22:54:47,418,22.2,16.7
2068, 05/04/22 22:59:47,417,22.3,16.7
2069, 05/04/22 23:04:47,417,22.3,16.7
2070, 05/04/22 23:09:47,417,22.2,16.7
2071, 05/04/22 23:14:47,417,22.2,16.9
2072, 05/04/22 23:19:47,417,22.2,16.8
2073, 05/04/22 23:24:47,417,22.2,16.9
2074, 05/04/22 23:29:47,416,22.2,16.9
2075, 05/04/22 23:34:47,417,22.2,16.9
2076, 05/04/22 23:39:47,418,22.2,16.9
2077, 05/04/22 23:44:47,418,22.2,16.9
2078, 05/04/22 23:49:47,419,22.2,17
2079, 05/04/22 23:54:47,418,22.2,17
2080, 05/04/22 23:59:47,418,22.3,17
2081, 05/05/22 00:04:47,417,22.3,17
2082, 05/05/22 00:09:47,418,22.3,17
2083, 05/05/22 00:14:47,417,22.3,17.1
2084, 05/05/22 00:19:47,416,22.3,17.1
2085, 05/05/22 00:24:47,417,22.2,17.2
2086, 05/05/22 00:29:47,417,22.2,17.2
2087, 05/05/22 00:34:47,418,22.2,17.2
2088, 05/05/22 00:39:47,417,22.3,17.2
2089, 05/05/22 00:44:47,417,22.3,17.2
2090, 05/05/22 00:49:47,417,22.3,17.2
2091, 05/05/22 00:54:47,419,22.3,17.3
2092, 05/05/22 00:59:47,417,22.3,17.4
2093, 05/05/22 01:04:47,418,22.3,17.4
2094, 05/05/22 01:09:47,418,22.2,17.4
2095, 05/05/22 01:14:47,418,22.2,17.4
2096, 05/05/22 01:19:47,416,22.3,17.4
2097, 05/05/22 01:24:47,417,22.3,17.5
2098, 05/05/22 01:29:47,419,22.3,17.4
2099, 05/05/22 01:34:47,419,22.3,17.5
2100, 05/05/22 01:39:47,418,22.3,17.5
2101, 05/05/22 01:44:47,419,22.3,17.5
2102, 05/05/22 01:49:47,418,22.2,17.6
2103, 05/05/22 01:54:47,418,22.3,17.7
2104, 05/05/22 01:59:47,417,22.2,17.7
2105, 05/05/22 02:04:47,418,22.2,17.7
2106, 05/05/22 02:09:47,418,22.3,17.7
2107, 05/05/22 02:14:47,420,22.3,17.7
2108, 05/05/22 02:19:47,419,22.3,17.8
2109, 05/05/22 02:24:47,420,22.3,17.8
2110, 05/05/22 02:29:47,418,22.2,17.8
2111, 05/05/22 02:34:47,419,22.2,17.8
2112, 05/05/22 02:39:47,419,22.3,17.8
2113, 05/05/22 02:44:47,418,22.3,17.8
2114, 05/05/22 02:49:47,418,22.3,17.8
2115, 05/05/22 02:54:47,419,22.3,17.9
2116, 05/05/22 02:59:47,419,22.3,17.9
2117, 05/05/22 03:04:47,420,22.3,17.8
2118, 05/05/22 03:09:47,419,22.3,18
2119, 05/05/22 03:14:47,420,22.3,17.9
2120, 05/05/22 03:19:47,419,22.3,18
2121, 05/05/22 03:24:47,418,22.3,18
2122, 05/05/22 03:29:47,419,22.3,18
2123, 05/05/22 03:34:47,418,22.3,18
2124, 05/05/22 03:39:47,419,22.3,18
2125, 05/05/22 03:44:47,419,22.3,18.1
2126, 05/05/22 03:49:47,419,22.3,18.1
2127, 05/05/22 03:54:47,418,22.3,18.1
2128, 05/05/22 03:59:47,418,22.3,18.1
2129, 05/05/22 04:04:47,420,22.3,18.1
2130, 05/05/22 04:09:47,420,22.3,18.1
2131, 05/05/22 04:14:47,419,22.3,18.2
2132, 05/05/22 04:19:47,419,22.3,18.2
2133, 05/05/22 04:24:47,418,22.3,18.2
2134, 05/05/22 04:29:47,418,22.3,18.2
2135, 05/05/22 04:34:47,420,22.3,18.3
2136, 05/05/22 04:39:47,419,22.3,18.3
2137, 05/05/22 04:44:47,418,22.3,18.3
2138, 05/05/22 04:49:47,418,22.3,18.3
2139, 05/05/22 04:54:47,418,22.3,18.3
2140, 05/05/22 04:59:47,419,22.3,18.4
2141, 05/05/22 05:04:47,419,22.3,18.3
2142, 05/05/22 05:09:47,419,22.3,18.4
2143, 05/05/22 05:14:47,419,22.2,18.4
2144, 05/05/22 05:19:47,419,22.2,18.4
2145, 05/05/22 05:24:47,419,22.3,18.5
2146, 05/05/22 05:29:47,419,22.3,18.4
2147, 05/05/22 05:34:47,419,22.3,18.5
2148, 05/05/22 05:39:47,419,22.3,18.5
2149, 05/05/22 05:44:47,419,22.3,18.5
2150, 05/05/22 05:49:47,420,22.3,18.5
2151, 05/05/22 05:54:47,419,22.3,18.5
2152, 05/05/22 05:59:47,418,22.3,18.5
2153, 05/05/22 06:04:47,419,22.3,18.6
2154, 05/05/22 06:09:47,420,22.3,18.6
2155, 05/05/22 06:14:47,419,22.3,18.6
2156, 05/05/22 06:19:47,419,22.3,18.6
2157, 05/05/22 06:24:47,419,22.3,18.6
2158, 05/05/22 06:29:47,419,22.3,18.6
2159, 05/05/22 06:34:47,418,22.3,18.6
2160, 05/05/22 06:39:47,419,22.3,18.6
2161, 05/05/22 06:44:47,419,22.3,18.6
2162, 05/05/22 06:49:47,416,22.3,18.6
2163, 05/05/22 06:54:47,418,22.3,18.6
2164, 05/05/22 06:59:47,417,22.3,18.6
2165, 05/05/22 07:04:47,418,22.3,19
2166, 05/05/22 07:09:47,418,22.2,19.1
2167, 05/05/22 07:14:47,418,22.2,19.4
2168, 05/05/22 07:19:47,419,22.1,19.8
2169, 05/05/22 07:24:47,417,22.1,20
2170, 05/05/22 07:29:47,417,22.1,20.2
2171, 05/05/22 07:34:47,417,22.1,20.4
2172, 05/05/22 07:39:47,417,22.1,20.4
2173, 05/05/22 07:44:47,417,22.1,20.4
2174, 05/05/22 07:49:47,417,22.1,20.4
2175, 05/05/22 07:54:47,416,22.2,20.3
2176, 05/05/22 07:59:47,416,22.2,20.3
2177, 05/05/22 08:04:47,416,22.2,20.3
2178, 05/05/22 08:09:47,416,22.1,20.3
2179, 05/05/22 08:14:47,416,22.1,20.3
2180, 05/05/22 08:19:47,417,22.1,20.1
2181, 05/05/22 08:24:47,415,22.1,20
2182, 05/05/22 08:29:47,415,22.1,19.7
2183, 05/05/22 08:34:47,415,22.1,19.5
2184, 05/05/22 08:39:47,416,22.1,19.3
2185, 05/05/22 08:44:47,415,22.2,19.2
2186, 05/05/22 08:49:47,415,22.2,19.2
2187, 05/05/22 08:54:47,413,22.2,19.2
2188, 05/05/22 08:59:47,414,22.2,19.3
2189, 05/05/22 09:04:47,413,22.1,19.4
2190, 05/05/22 09:09:47,413,22.1,19.4
2191, 05/05/22 09:14:47,414,22.1,19.3
2192, 05/05/22 09:19:47,413,22.1,19.3
2193, 05/05/22 09:24:47,414,22.1,19.2
2194, 05/05/22 09:29:47,413,22.1,19.1
2195, 05/05/22 09:34:47,413,22.2,19
2196, 05/05/22 09:39:47,412,22.2,18.9
2197, 05/05/22 09:44:47,412,22.2,18.8
2198, 05/05/22 09:49:47,412,22.2,18.8
2199, 05/05/22 09:54:47,413,22.2,18.7
2200, 05/05/22 09:59:47,413,22.2,18.7
2201, 05/05/22 10:04:47,414,22.1,18.6
2202, 05/05/22 10:09:47,414,22.1,18.5
2203, 05/05/22 10:14:47,421,22.1,18.5
2204, 05/05/22 10:19:47,423,22.1,18.5
2205, 05/05/22 10:24:47,419,22.1,18.4
2206, 05/05/22 10:29:47,424,22.1,18.4
2207, 05/05/22 10:34:47,437,22.2,18.3
2208, 05/05/22 10:39:47,442,22.2,18.6
2209, 05/05/22 10:44:47,449,22.3,18.5
2210, 05/05/22 10:49:47,445,22.3,18.4
2211, 05/05/22 10:54:47,444,22.3,18.3
2212, 05/05/22 10:59:47,442,22.3,18.3
2213, 05/05/22 11:04:47,439,22.3,18.2
2214, 05/05/22 11:09:47,437,22.3,18.3
2215, 05/05/22 11:14:47,438,22.3,18.3
2216, 05/05/22 11:19:47,438,22.2,18.3
2217, 05/05/22 11:24:47,439,22.2,18.2
2218, 05/05/22 11:29:47,439,22.2,18.3
2219, 05/05/22 11:34:47,444,22.2,18.3
2220, 05/05/22 11:39:47,445,22.1,18.3
2221, 05/05/22 11:44:47,444,22.2,18.3
2222, 05/05/22 11:49:47,442,22.1,18.3
2223, 05/05/22 11:54:47,446,22.2,18.3
